seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
309,-0.88212087,-0.017729995,0.003124405,0.4706788118024474,-0.011184896,-0.034227885,2.161108239183148,-0.021480473,0.011598684870212981,9.177535042184794E-4,-141.5470813,-25.66599354,-31.48893135,-0.007946764,-0.001977261,-0.001293624,9.924719754931996,0.3387586380382186,0.10978525862983853,9.924719754931996,0.3387586380382186,0.10978525862983853,-92.46721451,-67.546763,-4.610135899,-32.11111111,5.189236027450816E-5,-1.60E-04,1.541944537130953E-4,45,1.5,4.548792839050293,72.76799774169922,0.13564445078372955,168.03245544433594,155.6999969482422,-86.9107814,40.4250501,Garage
310,-0.882314235,-0.01758545,0.003074172,0.47032201058656264,-0.011123558,-0.033930012,2.1619227187147416,-0.021658389,0.011859629393636602,5.975034844030817E-4,-141.5722133,-25.63537151,-31.47526741,-0.01890439,-0.002896166,0.001068258,9.881439847853578,0.333052453,0.10943969286434596,9.881439847853578,0.333052453,0.10943969286434596,-92.49198013,-67.51443245,-4.595129924,-31.875,-1.26E-04,1.008194595466829E-4,-1.66E-04,45,1.5,4.548792839050293,72.76799774169922,0.13564445078372955,168.03245544433594,155.6999969482422,-86.9107814,40.4250501,Garage
311,-0.882530262,-0.017504824,0.002973695,0.4699202340382796,-0.011209604,-0.033698273,2.1628350409177632,-0.021485377,0.011723569,7.400649248246247E-4,-141.5049908,-25.59816154,-31.46941133,0.00346877,2.3539020464970515E-4,2.549033468732467E-5,9.897155891344385,0.3339120120678133,0.11166699313857023,9.897155891344385,0.3339120120678133,0.11166699313857023,-92.42500229,-67.47832092,-4.589883938,-32.77777778,4.6988249568340296E-5,-3.52E-05,-2.35E-05,45,1.5,4.548792839050293,72.76799774169922,0.13564445078372955,168.03245544433594,155.6999969482422,-86.9107814,40.4250501,Garage
312,-0.88243218,-0.01753132,0.003024843,0.47010302109625735,-0.011151256,-0.033790829,2.1624205529111102,-0.021705834,0.011942657135716342,7.161146133812596E-4,-141.5308557,-25.62256159,-31.53407129,0.010746298484431887,0.001567399,-8.82E-04,9.916222914908696,0.33652262924944315,0.10955875275800123,9.916222914908696,0.33652262924944315,0.10955875275800123,-92.45074417,-67.50198891,-4.654787908,-35.25,-1.73E-04,1.8384723327330595E-4,-4.74E-05,45,1.5,4.548792839050293,72.76799774169922,0.13564445078372955,168.03245544433594,155.6999969482422,-86.9107814,40.4250501,Garage
313,-0.882202753,-0.017684651,0.003094479,0.47052721838349276,-0.011189106,-0.034121605,2.161453397528639,-0.021575362,0.011859629375552669,8.347257220150125E-4,-141.5495219,-25.6508655,-31.47734138,0.017707584,0.004879324,0.00108568,9.950669121973723,0.34406698907463296,0.11221002448475649,9.950669121973723,0.34406698907463296,0.11221002448475649,-92.46916626,-67.53139099,-4.597325888,-33.77777778,-4.30E-05,1.0081945276520785E-4,7.116667094450552E-5,45,1.5,20.729272842407227,88.43399810791016,16.578929901123047,90.12139129638672,155.79998779296875,-86.909504,40.42505,Garage
314,-0.882163593,-0.017685048,0.003120448,0.4706004698878353,-0.011146463,-0.034145833,2.1612878470744903,-0.021527917,0.011918935,7.042534936454545E-4,-141.5755078,-25.65001148,-31.49100552,-0.020206942,-0.004905042,-3.00E-04,9.914480579709544,0.33456248710456404,0.11042702275676454,9.914480579709544,0.33456248710456404,0.11042702275676454,-92.49551811,-67.52992653,-4.610623889,-35.44444444,4.447914108416988E-6,1.6012500510415405E-4,-5.93E-05,45,1.5,20.729272842407227,88.43399810791016,16.578929901123047,90.12139129638672,155.79998779296875,-86.909504,40.42505,Garage
315,-0.882483917,-0.017491332,0.003012068,0.4700075026276042,-0.011132489,-0.033709431,2.1626386086917617,-0.021622806,0.011835907133820565,7.042535021222983E-4,-141.5436647,-25.64964544,-31.47063133,-0.007638579,-6.51E-04,8.131661678402169E-4,9.893605544,0.3336664644571451,0.1110821897119212,9.893605544,0.3336664644571451,0.1110821897119212,-92.46367645,-67.53029274,-4.590981884,-33.75,-9.04E-05,7.70972358985144E-5,-5.93E-05,45,1.5,20.729272842407227,88.43399810791016,16.578929901123047,90.12139129638672,155.79998779296875,-86.909504,40.42505,Garage
316,-0.882442426,-0.017553453,0.003005905,0.4700830931802398,-0.011204768,-0.033812337,2.162464361746334,-0.021563501,0.011824045990349598,7.991423910637431E-4,-141.5234137,-25.65916136,-31.58140741,-0.005425462,0.001749794,0.001470195,9.892149564,0.3362728909960071,0.11109782586685717,9.892149564,0.3362728909960071,0.11109782586685717,-92.44330208,-67.53932076,-4.701635919,-36.77777778,-3.11E-05,6.52361150324634E-5,3.558333547225276E-5,45,1.5,20.729272842407227,88.43399810791016,16.578929901123047,90.12139129638672,155.79998779296875,-86.909504,40.42505,Garage
317,-0.882493646,-0.017529848,0.002984537,0.46998797631958156,-0.01121661,-0.033751787,2.1626805935091187,-0.021563501,0.011824045994870582,6.686701587383247E-4,-141.5167027,-25.6228055,-31.47904936,0.017456415787483883,7.764572657427742E-4,-0.002006897,9.916885061171449,0.3348964380407796,0.11157116333889612,9.916885061171449,0.3348964380407796,0.11157116333889612,-92.43646957,-67.5036969,-4.598301888,-32.375,-3.11E-05,6.523612181393845E-5,-9.49E-05,45,1.5,20.729272842407227,88.43399810791016,16.578929901123047,90.12139129638672,155.79998779296875,-86.909504,40.42505,Garage
318,-0.882137681,-0.017618085,0.003174398,0.4706511963339685,-0.01099007,-0.034077851,2.1611769801204646,-0.021527917,0.011918934930152105,7.161146054695388E-4,-141.5264632,-25.64891348,-31.47673147,0.014656604,0.003376047,0.001473685,9.951299251,0.3427108615926168,0.10908251181352223,9.951299251,0.3427108615926168,0.10908251181352223,-92.44610809,-67.52907295,-4.596471906,-33.11111111,4.447914108416988E-6,1.6012500962513744E-4,-4.74E-05,45,1.5,19.946584701538086,122.4000015258789,7.386776447296143,82.24874877929688,154.29998779296875,-86.909337,40.4251183,Garage
319,-0.882239921,-0.01763747,0.003095467,0.4704593632083673,-0.011140235,-0.03404014,2.161609422702056,-0.021461883,0.011794051110672835,7.165708033985888E-4,-141.4830315,-25.63671356,-31.50893942,-0.017516402,-0.001394678,-0.001043308,9.911361777666704,0.3367142848019461,0.10980558554976455,9.911361777666704,0.3367142848019461,0.10980558554976455,-92.40352959,-67.51650696,-4.628069921,-33.25,7.04823737928214E-5,3.5241188015788794E-5,-4.70E-05,45,1.5,19.946584701538086,122.4000015258789,7.386776447296143,82.24874877929688,154.29998779296875,-86.909337,40.4251183,Garage
320,-0.882286186,-0.017578401,0.003096805,0.47037477834710795,-0.011078967,-0.033938215,2.161803891357866,-0.021433028,0.011812185,8.228646169724034E-4,-141.5875861,-25.66867746,-31.47917135,-0.006652906,-0.001504225,0.001258267,9.900367560895901,0.3349487082761468,0.11100780482102159,9.900367560895901,0.3349487082761468,0.11100780482102159,-92.50747414,-67.54822647,-4.5993999,-36.44444444,9.93368109615827E-5,5.337500320837914E-5,5.930555912042127E-5,45,1.5,19.946584701538086,122.4000015258789,7.386776447296143,82.24874877929688,154.29998779296875,-86.909337,40.4251183,Garage
321,-0.882368692,-0.017510448,0.003078736,0.47022263893803345,-0.011041014,-0.03380318,2.1621514639808135,-0.021527917,0.011907073822849005,8.110035011924587E-4,-141.5611119,-25.59157352,-31.44879339,-0.009815475,-7.90E-04,3.3725649841780803E-4,9.879909533898807,0.333731968,0.10951809844994484,9.879909533898807,0.333731968,0.10951809844994484,-92.48100006,-67.47039055,-4.569143872,-42.22222222,4.447915238662831E-6,1.482638978010532E-4,4.7444447296337016E-5,45,1.5,19.946584701538086,122.4000015258789,7.386776447296143,82.24874877929688,154.29998779296875,-86.909337,40.4251183,Garage
322,-0.88236065,-0.017552149,0.003061343,0.4702362938992028,-0.011111517,-0.033860252,2.1621182821329357,-0.021527917,0.011883351599200837,7.279757167285001E-4,-141.5158487,-25.56863756,-31.52638529,0.023061409737299948,0.002405542,0.001531996,9.926665426,0.33798039190977525,0.1115711641300682,9.926665426,0.33798039190977525,0.1115711641300682,-92.43549431,-67.44879677,-4.646125913,-37.25,4.447915803785753E-6,1.2454167415288468E-4,-3.56E-05,45,1.5,19.946584701538086,122.4000015258789,7.386776447296143,82.24874877929688,154.29998779296875,-86.909337,40.4251183,Garage
323,-0.882233814,-0.017593144,0.003123779,0.4704722932820181,-0.011048985,-0.033988399,2.161582738,-0.021610945,0.012073129,7.161146032090471E-4,-141.5475699,-25.55448547,-31.50320547,0.00502016,0.001655939,8.640018770995649E-5,9.940115983669575,0.34052282084639257,0.11022514496121752,9.940115983669575,0.34052282084639257,0.11022514496121752,-92.46770226,-67.43403465,-4.623555903,-36.44444444,-7.86E-05,3.143194701197078E-4,-4.74E-05,45,1.5,9.585215569,64.09999847,10.282548904418945,269.3812561035156,155.6999969482422,-86.9105812,40.4250838,Garage
324,-0.882096933,-0.017637488,0.003191015,0.4707267223631294,-0.010981956,-0.034126786,2.1610051775441588,-0.021527917,0.011954518243019442,7.991423893683743E-4,-141.5585493,-25.55338743,-31.56078943,-0.00495019,-0.001142603,4.3308897649200215E-4,9.929972991202641,0.3383172462576801,0.10909993535792681,9.929972991202641,0.3383172462576801,0.10909993535792681,-92.47807251,-67.43281456,-4.681017919,-41.625,4.447913543294066E-6,1.957083450973902E-4,3.558333547225276E-5,45,1.5,9.585215569,64.09999847,10.282548904418945,269.3812561035156,155.6999969482422,-86.9105812,40.4250838,Garage
325,-0.882228111,-0.017561411,0.00314491,0.4704839737669935,-0.010982262,-0.033952142,2.1615580540258907,-0.021634667,0.012037546030309015,6.330868277870553E-4,-141.5462276,-25.59157347,-31.51357544,-0.020182971,-6.72E-04,0.002099908,9.888978412,0.3346873547845674,0.11003499518536275,9.888978412,0.3346873547845674,0.11003499518536275,-92.46574959,-67.4719767,-4.632461905,-43.22222222,-1.02E-04,2.7873612786598E-4,-1.30E-04,45,1.5,9.585215569,64.09999847,10.282548904418945,269.3812561035156,155.6999969482422,-86.9105812,40.4250838,Garage
326,-0.882490266,-0.017500852,0.003002632,0.4699953042187737,-0.011157634,-0.033717518,2.1626656657283747,-0.021397445,0.011705434926360557,7.516979471581436E-4,-141.5680659,-25.64391157,-31.56054539,7.575692482364988E-4,-6.94E-04,4.0530084261616454E-4,9.889364696243435,0.3327243124107713,0.11092068748836839,9.889364696243435,0.3327243124107713,0.11092068748836839,-92.48819794,-67.52468071,-4.679309931,-41.5,1.3492014699895838E-4,-5.34E-05,-1.19E-05,45,1.5,9.585215569,64.09999847,10.282548904418945,269.3812561035156,155.6999969482422,-86.9105812,40.4250838,Garage
327,-0.882434041,-0.017540493,0.003018616,0.47009927894060427,-0.011170712,-0.033801217,2.1624285326554227,-0.02147363,0.011864533,6.460884324042127E-4,-141.5791673,-25.67843756,-31.52467743,0.010159089,0.002198159,-0.001417987,9.913063475229208,0.3375070536310233,0.10994787712172306,9.913063475229208,0.3375070536310233,0.10994787712172306,-92.49954437,-67.55749855,-4.645149899,-41.11111111,5.8735312240269894E-5,1.0572356628612257E-4,-1.17E-04,45,1.5,9.585215569,64.09999847,10.282548904418945,269.3812561035156,155.6999969482422,-86.9105812,40.4250838,Garage
328,-0.882185595,-0.017588143,0.00315873,0.4705626148622013,-0.010986088,-0.034011343,2.1613788350114547,-0.02144489,0.012001962672231846,7.87281278109413E-4,-141.5164594,-25.6625775,-31.56554735,0.016277026204229557,0.002243881,0.001033968,9.940763880905596,0.3400247447120333,0.11005822606401708,9.940763880905596,0.3400247447120333,0.11005822606401708,-92.43659164,-67.54322464,-4.68553194,-39.55555556,8.747569574676093E-5,2.431527946542189E-4,2.3722223648168508E-5,45,1.5,7.180525302886963,60,3.0957818031311035,270.45562744140625,155.6999969482422,-86.9106493,40.4250865,Garage
329,-0.882083909,-0.017664311,0.003185004,0.4707500758101639,-0.011018812,-0.034168163,2.1609508273670976,-0.021468612,0.011883351635368704,5.619201557123039E-4,-141.5648933,-25.6735574,-31.56115541,-0.007317358,-3.26E-05,8.400224727913014E-4,9.932720073218485,0.3398127583334747,0.11036313631830656,9.932720073218485,0.3398127583334747,0.11036313631830656,-92.48478203,-67.55396019,-4.681139941,-42.125,6.375347322883826E-5,1.2454167641337636E-4,-2.02E-04,45,1.5,7.180525302886963,60,3.0957818031311035,270.45562744140625,155.6999969482422,-86.9106493,40.4250865,Garage
330,-0.882332719,-0.017545843,0.003083458,0.4702887642152101,-0.011068565,-0.03386927,2.162000072812571,-0.021729556,0.011990101592054644,9.058923969153785E-4,-141.5768488,-25.64366743,-31.50991545,-0.018996304,-0.001507362,0.001488656,9.884959378288787,0.334144325,0.11109782627628872,9.884959378288787,0.334144325,0.11109782627628872,-92.49722572,-67.52285049,-4.628557901,-40.11111111,-1.97E-04,2.3129167830915126E-4,1.4233334188901105E-4,45,1.5,7.180525302886963,60,3.0957818031311035,270.45562744140625,155.6999969482422,-86.9106493,40.4250865,Garage
331,-0.882316881,-0.017550755,0.003091381,0.47031826388488696,-0.011060324,-0.033885028,2.1619331350604307,-0.021563501,0.011990101637264479,7.279757161633771E-4,-141.5253659,-25.66013748,-31.49173733,0.00307222,3.3723237445053544E-4,0.001359106,9.898661467,0.33601039533431715,0.10985414255964525,9.898661467,0.33601039533431715,0.10985414255964525,-92.44574203,-67.5404184,-4.611355896,-37.5,-3.11E-05,2.3129168056964296E-4,-3.56E-05,45,1.5,7.180525302886963,60,3.0957818031311035,270.45562744140625,155.6999969482422,-86.9106493,40.4250865,Garage
332,-0.88252008,-0.017457369,0.003006403,0.46994090745749983,-0.011107973,-0.033644988,2.162790978996499,-0.021765139,0.011907073786681138,5.856423770999807E-4,-141.5378094,-25.65952749,-31.4934454,0.004727586,4.5982842306488924E-4,2.5981013635987215E-4,9.900855388456177,0.3337929507771742,0.11087712868867279,9.900855388456177,0.3337929507771742,0.11087712868867279,-92.45769791,-67.5393203,-4.612453904,-40,-2.33E-04,1.4826389554056148E-4,-1.78E-04,45,1.5,7.180525302886963,60,3.0957818031311035,270.45562744140625,155.6999969482422,-86.9106493,40.4250865,Garage
333,-0.882249543,-0.017587502,0.003116317,0.4704430013605692,-0.011055744,-0.03397178,2.161649187791695,-0.021646528,0.011930796037455208,6.805312728229006E-4,-141.4914494,-25.6713615,-31.43878941,0.022350718674150484,0.004326771,6.363527144043191E-4,9.952861591450219,0.34211265722524775,0.11106878675682046,9.952861591450219,0.34211265722524775,0.11106878675682046,-92.41158211,-67.55066643,-4.559017887,-38.125,-1.14E-04,1.719861214492217E-4,-8.30E-05,45,1.5,7.089656829833984,60,7.926002025604248,139.6208038330078,155.1999969482422,-86.9102119,40.4247386,Garage
334,-0.88217075,-0.017623346,0.003149411,0.4705891959296847,-0.011036733,-0.03406436,2.161316804515505,-0.021717695,0.012132435,5.975034900543108E-4,-141.5396394,-25.71772142,-31.27689526,-0.0153786,-0.002027166,4.265211088564789E-4,9.922204999090399,0.33680721205993763,0.10996820488311712,9.922204999090399,0.33680721205993763,0.10996820488311712,-92.4595282,-67.59885658,-4.396879911,-39,-1.85E-04,3.736250247191457E-4,-1.66E-04,45,1.5,7.089656829833984,60,7.926002025604248,139.6208038330078,155.1999969482422,-86.9102119,40.4247386,Garage
335,-0.882337689,-0.017439844,0.003138052,0.4702830520960001,-0.010872105,-0.033733628,2.1620188859792857,-0.021614595,0.012111221762517324,6.578354855614285E-4,-141.4480167,-25.59657539,-31.03057735,-0.010749725,0.001271063,0.002082134,9.895538376372995,0.33505905499157396,0.10948325127325907,9.895538376372995,0.33505905499157396,0.10948325127325907,-92.36778412,-67.4753923,-4.151049941,-36.875,-8.22E-05,3.524118868741565E-4,-1.06E-04,45,1.5,7.089656829833984,60,7.926002025604248,139.6208038330078,155.1999969482422,-86.9102119,40.4247386,Garage
336,-0.882437948,-0.0173939,0.003096029,0.47009684738603613,-0.010895925,-0.033615311,2.162442161041556,-0.021717695,0.011966379,6.212257103117418E-4,-141.4136125,-25.1410276,-31.15574942,-0.008820895,-9.20E-04,0.001824321,9.886902188791812,0.3319286427740912,0.10964296657498247,9.886902188791812,0.3319286427740912,0.10964296657498247,-92.33325813,-67.02057671,-4.275123928,-37,-1.85E-04,2.0756945918196614E-4,-1.42E-04,45,1.5,7.089656829833984,60,7.926002025604248,139.6208038330078,155.1999969482422,-86.9102119,40.4247386,Garage
337,-0.882511481,-0.017458805,0.00301135,0.46995688005558495,-0.011101235,-0.033651998,2.1627547717788844,-0.021539778,0.012025684913963948,7.042534908198399E-4,-141.4498463,-25.40161947,-31.56396137,0.016556425002014753,0.003059686,8.990472019876091E-4,9.908910890227382,0.3361683511039586,0.11070870189646087,9.908910890227382,0.3361683511039586,0.11070870189646087,-92.36985832,-67.28031494,-4.685165925,-36.625,-7.41E-06,2.668750092604207E-4,-5.93E-05,45,1.5,7.089656829833984,60,7.926002025604248,139.6208038330078,155.1999969482422,-86.9102119,40.4247386,Garage
338,-0.882128503,-0.017585154,0.003198545,0.4706694781780243,-0.010917105,-0.034042247,2.1611374836523556,-0.021634667,0.012168018237769026,7.161146082951534E-4,-141.4946216,-25.62060942,-31.59726734,0.013369763939126023,0.002700855,0.001899197,9.944782951503123,0.34102078577847156,0.11031377007387967,9.944782951503123,0.34102078577847156,0.11031377007387967,-92.41414398,-67.50125702,-4.717495952,-37.44444444,-1.02E-04,4.092083556704151E-4,-4.74E-05,45,1.5,7.089656829833984,60,7.926002025604248,139.6208038330078,155.1999969482422,-86.9102119,40.4247386,Garage
339,-0.882130302,-0.017618093,0.003179343,0.47066504689096245,-0.010981858,-0.034082337,2.1611456824737845,-0.021670251,0.011835907133820565,6.21225715962971E-4,-141.5287811,-25.60523743,-31.50039938,-0.003501781,-7.64E-05,1.4473078320327314E-5,9.930472841629616,0.3387023206227101,0.10811416922996823,9.930472841629616,0.3387023206227101,0.10811416922996823,-92.44854797,-67.48539673,-4.620871902,-37.625,-1.38E-04,7.70972200750726E-5,-1.42E-04,45,1.5,7.0084404945373535,60.82899856567383,5.561698913574219,309.19952392578125,155.6999969482422,-86.9106241,40.425017,Garage
340,-0.882272286,-0.01755139,0.003120871,0.47040171559574534,-0.011012059,-0.033912857,2.1617445320759003,-0.021563501,0.011990101619180545,6.568090503049779E-4,-141.5407367,-25.63329744,-31.53053333,-0.01494353,-7.70E-04,5.593339288697659E-4,9.904032290560528,0.33526813853712917,0.10968942998753617,9.904032290560528,0.33526813853712917,0.10968942998753617,-92.46111374,-67.51370071,-4.650395951,-38.22222222,-3.11E-05,2.3129167830915126E-4,-1.07E-04,45,1.5,7.0084404945373535,60.82899856567383,5.561698913574219,309.19952392578125,155.6999969482422,-86.9106241,40.425017,Garage
341,-0.882531669,-0.017441153,0.003007498,0.4699197394176594,-0.011089967,-0.033617659,2.1628396997174013,-0.021539778,0.011930796046497173,6.330868260916865E-4,-141.5522049,-25.58327738,-31.50100941,-0.0099801,-2.63E-04,0.002337776,9.880109935130887,0.33244263344598046,0.11205321308242347,9.880109935130887,0.33244263344598046,0.11205321308242347,-92.47233788,-67.46246048,-4.619773927,-39,-7.41E-06,1.7198612597020505E-4,-1.30E-04,45,1.5,7.0084404945373535,60.82899856567383,5.561698913574219,309.19952392578125,155.6999969482422,-86.9106241,40.425017,Garage
342,-0.882514686,-0.017439966,0.003019504,0.46995157611022875,-0.011068878,-0.033626454,2.1627678246174042,-0.021622806,0.012179879381239992,8.110035040180732E-4,-141.5563533,-25.53886944,-31.42622337,0.013237240245041339,0.002727467,0.001093924,9.909279693677588,0.3360550973600554,0.11091197659775787,9.909279693677588,0.3360550973600554,0.11091197659775787,-92.47648651,-67.4180526,-4.546451902,-41,-9.04E-05,4.210694765364661E-4,4.7444447296337016E-5,45,1.5,7.0084404945373535,60.82899856567383,5.561698913574219,309.19952392578125,155.6999969482422,-86.9106241,40.425017,Garage
