seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,class
449,-0.16914113,0.004927053,-0.013272172,0.9854898365955909,0.005223331,0.027829952465677724,0.3398781499816376,9.914378980988438,-0.286003289,-0.053672986,9.914378980988438,-0.286003289,-0.053672986,0,1.5,1.2184327840805054,17.802000045776367,0.001239328,0,149.39999389648438,-86.9109893,40.4279956,-0.017252941,-0.006318072,0.008024312,-0.022156557,0.013852296081186245,3.128368407487869E-4,-111.5556998,31.72988130569458,-58.96137882,-4.71E-04,7.190798930326495E-4,-2.98E-04,-70.57577919,33.95003730773926,-10.72172581,-121.5,Classroom
450,-0.169188265,0.004977883,-0.013535535,0.9854777877770581,0.00523311,0.028366777,0.33997360624155953,9.896119173,-0.285169866,-0.050586129,9.896119173,-0.285169866,-0.050586129,0,1.5,1.2184327840805054,17.802000045776367,0.001239328,0,149.39999389648438,-86.9109893,40.4279956,-0.008182072,-0.00334775,-0.006217895,-0.021100918,0.012761073839710573,7.635590968454636E-4,-111.6437833,31.702797298431395,-58.96967484,5.841597437731994E-4,-3.72E-04,1.5271180117213467E-4,-70.66386261,33.92270938873291,-10.73038776,-120.6666667,Classroom
451,-0.168942069,0.004931288,-0.013592311,0.9855194017291069,0.005129008,0.028461709475288026,0.3394753746688366,9.894060283031278,-0.27766616,-0.062683822,9.894060283031278,-0.27766616,-0.062683822,0,1.5,1.2184327840805054,17.802000045776367,0.001239328,0,149.39999389648438,-86.9109893,40.4279956,9.683462289663461E-6,8.699767864667452E-4,-0.009684788,-0.021673331,0.012827792581587207,8.457885728253481E-4,-111.5772936,31.705603466033935,-58.91953278,1.174707050757626E-5,-3.05E-04,2.3494127862459907E-4,-70.59737228,33.92575931549072,-10.67987975,-104.8888889,Classroom
452,-0.169082976,0.004938861,-0.013630658,0.9854946124900892,0.005126844,0.028540644631947127,0.3397613700153758,9.903376033005205,-0.281810041,-0.039609345,9.903376033005205,-0.281810041,-0.039609345,0,1.5,1.2184327840805054,17.802000045776367,0.001239328,0,149.39999389648438,-86.9109893,40.4279956,0.002113703,8.685357362321279E-4,0.011146331549558824,-0.022037946,0.013069462670280047,3.2469797461266513E-4,-111.5940086,31.69852746963501,-58.90001278,-3.53E-04,-6.38E-05,-2.86E-04,-70.61408669,33.91880542755127,-10.6595057,-108.625,Classroom
453,-0.169279557,0.004879642,-0.013633707,0.9854609977851794,0.005003505,0.028527869490309825,0.34016211461094975,9.907374696824157,-0.284031531,-0.048283329,9.907374696824157,-0.284031531,-0.048283329,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,0.002925789,-0.001376591,0.001271065,-0.022014223,0.013437157236288293,4.90753516414682E-4,-111.5557001,31.67327341079712,-59.00115082,-3.29E-04,3.0394096675699634E-4,-1.20E-04,-70.57529076,33.893063430786135,-10.7611318,-105.2222222,Classroom
454,-0.169655967,0.004914378,-0.013544269,0.9853975205745512,0.005091568,0.028365033,0.34092484197570283,9.922547608903312,-0.282469229,-0.061118614,9.922547608903312,-0.282469229,-0.061118614,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,0.011188747813400714,-0.001238837,-0.010676632,-0.02123139,0.012784796008541818,9.889202164169583E-4,-111.576074,31.7035293,-58.96284298,4.536875510063854E-4,-3.48E-04,3.780729128319083E-4,-70.59615273,33.923807296752926,-10.72318975,-106.625,Classroom
455,-0.169398256,0.004859847,-0.013302799,0.9854455914312196,0.005073102,0.027868879,0.34040200102676466,9.953061927869483,-0.27134725,-0.040329516,9.953061927869483,-0.27134725,-0.040329516,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,0.013363532649660573,0.005740448,0.010110439533747516,-0.021836307,0.013152490488086258,3.8400351508402996E-4,-111.5366681,31.658633346557618,-59.0155468,-1.51E-04,1.9274272806761622E-5,-2.27E-04,-70.55650307,33.878667221069335,-10.77479577,-113,Classroom
456,-0.169675336,0.004925512,-0.013220059,0.985398707,0.005222825,0.027729512526861674,0.34096236020615955,9.965019216904274,-0.275991384,-0.054546003,9.965019216904274,-0.275991384,-0.054546003,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,0.006579344,3.029145662067006E-4,-0.003247499,-0.021717696,0.013484601592034717,5.619201941406626E-4,-111.6092578,31.712679443359374,-58.93832085,-3.26E-05,3.51385431007021E-4,-4.89E-05,-70.62933685,33.932835235595704,-10.69842375,-112.625,Classroom
457,-0.169659389,0.004848792,-0.013147672,0.9854029098760735,0.005096623,0.027560555891504565,0.3409316941951085,9.958137984414703,-0.274747728,-0.051108833,9.958137984414703,-0.274747728,-0.051108833,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,-0.00181212,-3.55E-04,1.4861976926766553E-4,-0.021610946,0.013140629420906883,5.381979416712251E-4,-111.5976677,31.69352529525757,-59.00054092,7.413195342150997E-5,7.413158157062762E-6,-7.26E-05,-70.61786865,33.913681488037106,-10.76100979,-109.3333333,Classroom
458,-0.169915334,0.004853558,-0.013146368,0.9853588579927833,0.005099384,0.027560881,0.34145114230878143,9.950320641971329,-0.273647146,-0.0495988,9.950320641971329,-0.273647146,-0.0495988,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,-0.004819583,7.156593707001325E-4,0.001269844,-0.021670251,0.013199934948945545,6.686701666500455E-4,-111.5912017,31.66217130661011,-58.97089462,1.482642481772645E-5,6.671873310092584E-5,5.782287662794578E-5,-70.61128075,33.881595306396484,-10.73111984,-114.875,Classroom
459,-0.169894729,0.004887361,-0.013139207,0.9853624985056016,0.005169063,0.027557928910822545,0.34140834588448976,9.946078161591466,-0.273789438,-0.051785444,9.946078161591466,-0.273789438,-0.051785444,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,-0.001938709,8.981381226511835E-4,-1.68E-04,-0.021682112,0.013235518338104475,5.737812709271257E-4,-111.6109657,31.704505367279054,-59.00810471,2.9652824770044356E-6,1.0230209965493927E-4,-3.71E-05,-70.63067863,33.92453934,-10.76820776,-122.2222222,Classroom
460,-0.169792571,0.004893275,-0.01309667,0.9853806392504618,0.00519803,0.027475559206392903,0.34120063512371135,9.949719697526358,-0.277590656,-0.047345365,9.949719697526358,-0.277590656,-0.047345365,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,0.001705472,-0.004121614,0.004395617,-0.021544112,0.013344663383367542,5.2861780960274E-4,-111.5948619,31.668881397247315,-58.98419266,1.409647509437771E-4,2.114471415272699E-4,-8.22E-05,-70.6149408,33.88854930877685,-10.74429578,-124.2222222,Classroom
461,-0.170051648,0.004951932,-0.013186627,0.9853341631518985,0.005275734,0.027674582940571516,0.34172547471176073,9.947001513,-0.271236901,-0.057450975,9.947001513,-0.271236901,-0.057450975,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,-0.001655532,0.004196146,-0.004958674,-0.021812585,0.013045740472627533,5.856424064863726E-4,-111.5605799,31.672297401428224,-58.97333488,-1.28E-04,-8.75E-05,-2.52E-05,-70.58078064,33.89233135223389,-10.73355974,-123.5,Classroom
462,-0.170000455,0.004871765,-0.013175502,0.9853436460772764,0.005123011,0.027625020828495904,0.3416236202114994,9.947744878750402,-0.275674078,-0.049622031,9.947744878750402,-0.275674078,-0.049622031,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,8.597049898314245E-4,-7.64E-04,0.001368342,-0.021599085,0.013306685000572136,5.500590478440801E-4,-111.6069397,31.65497350692749,-58.95357071,8.599308898075691E-5,1.7346876833895312E-4,-6.08E-05,-70.62689659,33.87500728607178,-10.71416178,-124.8888889,Classroom
463,-0.16994107,0.004809239,-0.013145008,0.9853546717791881,0.00501173,0.027543221,0.3415045474918143,9.940241193308413,-0.27333062,-0.047107244,9.940241193308413,-0.27333062,-0.047107244,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,-0.005023679,7.016407054604836E-4,0.002763403,-0.021421168,0.012974573861020933,6.805312982534321E-4,-111.5835157,31.64984935760498,-58.99505085,2.6390977651423334E-4,-1.59E-04,6.968401840354487E-5,-70.60359436,33.87000511169433,-10.75551975,-124.875,Classroom
464,-0.170153163,0.004810228,-0.013314868,0.9853154814359054,0.004949877,0.027879868,0.3419359297428316,9.907612874669937,-0.279977672,-0.060218402,9.907612874669937,-0.279977672,-0.060218402,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,-0.019198732,-0.003109664,-0.011050995,-0.021243251,0.012606879389388216,0.001178698,-111.5865656,31.666807384490966,-58.98248493,4.418264425730387E-4,-5.26E-04,5.678506884543062E-4,-70.60627907,33.88696331,-10.74283176,-111.3333333,Classroom
465,-0.170220866,0.004846164,-0.013508951,0.9853009726237325,0.00495276,0.028275002571708948,0.34207330108846273,9.893677427,-0.282410591,-0.040979964,9.893677427,-0.282410591,-0.040979964,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,-0.007313914,-0.002835365,0.007724305,-0.022026085,0.013401573849954976,1.2305906173565144E-4,-111.5974239,31.739519443511963,-58.95796303,-3.41E-04,2.68357613765933E-4,-4.88E-04,-70.61762489,33.959309120178226,-10.71769975,-112.875,Classroom
466,-0.170468731,0.00489524,-0.013567247,0.9852572419111011,0.0050225,0.028407587100145886,0.3425754120627653,9.896906084,-0.284647162,-0.055127846,9.896906084,-0.284647162,-0.055127846,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,0.002357761,-0.003052367,-0.003662162,-0.021646529,0.012962712730547794,5.144757519304318E-4,-111.6118198,31.683399314880372,-59.00810474,3.8548612298027985E-5,-1.71E-04,-9.64E-05,-70.6318988,33.903067359924314,-10.7684518,-113,Classroom
467,-0.170879586,0.004968123,-0.013559219,0.9851859073037083,0.005157072,0.028418671719512893,0.34340755192978867,9.898706547264913,-0.279780207,-0.05087652,9.898706547264913,-0.279780207,-0.05087652,45,1.5,1.2184327840805054,829.6719970703125,0,0,149.39999389648438,-86.9109906,40.4279933,0.001476112,0.001539661,3.817433364761686E-4,-0.021753279,0.013176212739990572,6.449479588253188E-4,-111.5999861,31.682057399749755,-59.01359505,-6.82E-05,4.29965427950097E-5,3.4100680105677507E-5,-70.62018684,33.90209140777588,-10.77345378,-118.75,Classroom
468,-0.170921073,0.004916737,-0.013480209,0.9851800376929126,0.005081642,0.028245636,0.3434928551460933,9.903291841155117,-0.278726087,-0.055203348,9.903291841155117,-0.278726087,-0.055203348,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,0.004224981,9.25914755145323E-5,-0.007226368,-0.021563501,0.012903407148822455,8.22864633926091E-4,-111.5674119,31.70474941253662,-58.95332695,1.2157644027645148E-4,-2.30E-04,2.120173495552204E-4,-70.5872464,33.92478343963623,-10.71367375,-115,Classroom
469,-0.171069291,0.00492468,-0.013411917,0.9851550373893517,0.005116393,0.028114791923704054,0.34379333515579885,9.932902984248782,-0.277454174,-0.044345624,9.932902984248782,-0.277454174,-0.044345624,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,0.013111343750586877,0.002531044,0.007185268,-0.021497125,0.013250686812030975,5.05123710004577E-4,-111.5875423,31.71438730239868,-58.9236808,1.8795302737719164E-4,1.1747062168209456E-4,-1.06E-04,-70.60737648,33.934665298461915,-10.68353973,-117.3333333,Classroom
470,-0.171001353,0.00495988,-0.013317837,0.9851678841322371,0.005219863,0.027941121457560548,0.34365404722760023,9.940366087607966,-0.276736908,-0.05038576,9.940366087607966,-0.276736908,-0.05038576,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,0.003944119,9.993439160504388E-4,0.00148825,-0.021717696,0.013294823849189449,5.500590783607179E-4,-111.6385376,31.719755325317383,-58.96442867,-3.26E-05,1.6160766894757314E-4,-6.08E-05,-70.65837265,33.93978954315185,-10.72379979,-116,Classroom
471,-0.170805072,0.004909115,-0.013199048,0.9852038864950532,0.005165955,0.027688488201464263,0.3432563144026451,9.956805118079325,-0.273699417,-0.045190663,9.956805118079325,-0.273699417,-0.045190663,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,0.007372745,0.001890268,0.006225357,-0.021705834,0.012974573837285772,4.551701815075521E-4,-111.546184,31.725611362457276,-58.98846291,-2.08E-05,-1.59E-04,-1.56E-04,-70.56601913,33.945645561218264,-10.74819979,-122.8888889,Classroom
472,-0.170861319,0.004839108,-0.013142324,0.9851949018182107,0.005045658,0.027553555076417414,0.3433722075328086,9.963899427247279,-0.276966316,-0.059512752,9.963899427247279,-0.276966316,-0.059512752,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,0.005629752,-0.002486184,-0.009266257,-0.021717696,0.013354129448433597,7.872813334914593E-4,-111.5630199,31.709507312774658,-59.01335079,-3.26E-05,2.2091316138348968E-4,1.7643403499251575E-4,-70.58309891,33.92966339111328,-10.77357577,-116.875,Classroom
473,-0.171019794,0.00487032,-0.0130797,0.9851681092410411,0.005124232,0.027441592,0.3436929146641666,9.952934274306664,-0.270860621,-0.047603367,9.952934274306664,-0.270860621,-0.047603367,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.006559242,0.002785552,0.006995189,-0.021610946,0.012832240500482867,7.635590883686198E-4,-111.6381717,31.676079483032225,-58.99846691,7.413193985855985E-5,-3.01E-04,1.5271180173725757E-4,-70.65812881,33.89599136352539,-10.7583258,-114.8888889,Classroom
474,-0.171063524,0.004794614,-0.013101384,0.985161101,0.004966476,0.027457947,0.34378366013175077,9.943081226163697,-0.277364153,-0.054303136,9.943081226163697,-0.277364153,-0.054303136,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.00705144,-0.004196042,-0.008740779,-0.021219529,0.012583157205863775,8.821701766579475E-4,-111.657692,31.632037315368652,-58.89854874,4.655486775236656E-4,-5.50E-04,2.7132288324511024E-4,-70.67777069,33.85194934844971,-10.65877382,-122.75,Classroom
475,-0.171136956,0.004773165,-0.013315203,0.98514548,0.004848887,0.027872459673621123,0.34393430219113247,9.904903522972921,-0.280131581,-0.047574774,9.904903522972921,-0.280131581,-0.047574774,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.017724926,-0.00343394,6.405744448448848E-4,-0.021527918,0.012855962698700504,6.80531306165153E-4,-111.5948622,31.684619274139404,-58.984193,1.5715976105550828E-4,-2.77E-04,6.968399749399679E-5,-70.61469711,33.90465335845947,-10.7435638,-114.7777778,Classroom
476,-0.171165893,0.004819665,-0.013374458,0.9851396164847809,0.004919512,0.028005037,0.3439920553304617,9.919725075508785,-0.276722388,-0.05206422,9.919725075508785,-0.276722388,-0.05206422,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,0.007882442,9.77548870068152E-4,-0.002946206,-0.021563501,0.012867824,7.635590505053841E-4,-111.6618404,31.656925373077392,-58.84694252,1.2157642784374721E-4,-2.65E-04,1.527117734811115E-4,-70.68191803,33.87683738708496,-10.60716779,-129.625,Classroom
477,-0.171168849,0.004826187,-0.013169427,0.9851416465148185,0.005002468,0.027603506427077415,0.34399702045524005,9.938254903,-0.274283102,-0.050568705,9.938254903,-0.274283102,-0.050568705,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,0.007244851,2.3384898611642781E-4,-9.33E-04,-0.021563501,0.013010157150153107,8.703090840480426E-4,-111.6909978,31.656559410095216,-58.91916695,1.2157642106227216E-4,-1.23E-04,2.5946178046299274E-4,-70.71107697,33.87647148132324,-10.6791478,-127.4444444,Classroom
478,-0.171260331,0.004742374,-0.013237808,0.9851252923791225,0.004811241,0.027709901279125076,0.3441852801121198,9.911367592,-0.278409561,-0.049381007,9.911367592,-0.278409561,-0.049381007,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.013449394,-0.003572477,-0.001563707,-0.021426642,0.012628092479784615,7.518120238763423E-4,-111.7360153,31.658877334594727,-58.95027672,2.5843543922886823E-4,-5.05E-04,1.4096472128025757E-4,-70.75572853,33.87866729736328,-10.71037978,-123.4444444,Classroom
479,-0.171756814,0.004862204,-0.013489732,0.9850347794375374,0.004946928,0.028250033813483507,0.34519146802355943,9.886762739385215,-0.283407192,-0.051895793,9.886762739385215,-0.283407192,-0.051895793,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.012303426,-0.003633093,-0.002897697,-0.021504196,0.012986435009012885,7.635590866732511E-4,-111.643052,31.67119930267334,-58.94393288,1.808820140900687E-4,-1.47E-04,1.52711784218447E-4,-70.66300903,33.89147743225098,-10.70379177,-129.125,Classroom
480,-0.171817152,0.004836517,-0.013618496,0.9850224696316765,0.004850329,0.028495429,0.3453153692981572,9.878332684340986,-0.282634752,-0.052735023,9.878332684340986,-0.282634752,-0.052735023,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.004813463,-8.87E-04,-0.004766945,-0.021361862,0.012500129,7.991424283618559E-4,-111.6785538,31.60995532989502,-58.97333485,3.232153051180168E-4,-6.33E-04,1.882951569888126E-4,-70.69875465,33.829745292663574,-10.7336817,-126.1111111,Classroom
481,-0.172138851,0.004876802,-0.013756851,0.984964195,0.004872781,0.028783498,0.34596826353119414,9.878370507249555,-0.28728972,-0.045623345,9.878370507249555,-0.28728972,-0.045623345,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.00144677,-0.00278315,0.002527872,-0.021954918,0.013247379,3.4842015474636866E-4,-111.604744,31.663391304016113,-58.93380699,-2.70E-04,1.1416320074168803E-4,-2.62E-04,-70.62421265,33.88342517852783,-10.69427578,-127.125,Classroom
482,-0.171870821,0.004791825,-0.01374386,0.9850117274858419,0.004717587,0.028727154636267318,0.3454261482919304,9.879530420670143,-0.280078166,-0.045719594,9.879530420670143,-0.280078166,-0.045719594,45,1.5,1.176049828529358,852.2249755859375,0,0,149.39999389648438,-86.9109906,40.4279933,-0.001643098,0.0034292,0.003722041,-0.021824446,0.013022018289668215,7.279757235099752E-4,-111.5805881,31.652533435821532,-58.94539707,-1.39E-04,-1.11E-04,1.1712844309496504E-4,-70.60066643,33.87244537353516,-10.70562181,-127.4444444,Classroom
483,-0.17230648,0.004890065,-0.013757619,0.9849341702692717,0.004893507,0.028791313520768313,0.34630846630022366,9.898604874472015,-0.288338033,-0.051402128,9.898604874472015,-0.288338033,-0.051402128,45,1.5,1.132527232170105,874.8339844,0,0,149.39999389648438,-86.9109906,40.4279933,0.008822737,-0.003231358,-0.004470944,-0.021492335,0.012938991,6.568090972101804E-4,-111.5861996,31.68108133,-59.01310707,1.9274301967104373E-4,-1.94E-04,4.596180662295772E-5,-70.60640083,33.901237602233884,-10.77247768,-120.5,Classroom
484,-0.172235437,0.004863076,-0.013662629,0.9849486663503554,0.004875359,0.028593635295056603,0.34616434342652846,9.903248259164755,-0.280602013,-0.05193064,9.903248259164755,-0.280602013,-0.05193064,45,1.5,1.132527232170105,874.8339844,0,0,149.39999389648438,-86.9109906,40.4279933,0.007682698,0.002536153,-0.006177874,-0.021741418,0.012867823808264095,4.077257313856005E-4,-111.5954718,31.697429409027098,-58.98919506,-5.63E-05,-2.65E-04,-2.03E-04,-70.61542885,33.91734142303467,-10.74917574,-130.4444444,Classroom
