seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
357,0,1.5,1.025404691696167,13.256999969482422,0.054141823,0,149.39999389648438,-86.9110126,40.4279906,-0.929860381,0.014383035241761833,-0.003931372,0.3676102925272821,0.003264881,0.029643191,2.3885801995842204,9.924406134966508,-0.296826166,-0.034036741,-123.5,-57.53715054,-19.0737237,-19.18620766,-1.78E-05,1.319549052108043E-4,1.853298886398812E-4,-0.017763342,-0.00189582,-0.001510904,9.924406134966508,-0.296826166,-0.034036741,-0.021397445,0.015097712826670951,4.907534853329213E-4,-100.7966419,39.12576522827148,-51.82608696,Classroom
358,0,1.5,1.025404691696167,13.256999969482422,0.054141823,0,149.39999389648438,-86.9110126,40.4279906,-0.929949858,0.014571653552425718,-0.003980272,0.367375924,0.003305127,0.030030835148634263,2.3890807073093154,9.903756493503607,-0.301524693,-0.033246877,-130.6666667,-57.5838768,-19.06042564,-19.26148161,1.0081945050471616E-4,7.264934382989135E-5,1.1416321034877769E-4,-0.010465233,-0.003571791,-4.12E-04,9.903756493503607,-0.301524693,-0.033246877,-0.021278834,0.015038407344407248,4.1958682173501375E-4,-100.8432458,39.139307250976564,-51.90184891,Classroom
359,0,1.5,1.025404691696167,13.256999969482422,0.054141823,0,149.39999389648438,-86.9110126,40.4279906,-0.9300181,0.014742884287628735,-0.004007357,0.36719600783968437,0.003374787,0.030369924815389717,2.3894639501293886,9.903800890995907,-0.3022089,-0.034396826,-116.3333333,-57.55557281,-19.08433769,-19.25440548,1.6012500962513744E-4,-1.05E-04,-1.59E-04,-7.16E-04,-0.001223681,-5.68E-04,9.903800890995907,-0.3022089,-0.034396826,-0.021219529,0.014860491,1.4678125091132174E-4,-100.8153081,39.11624969482422,-51.89416313,Classroom
360,0,1.5,1.025404691696167,13.256999969482422,0.054141823,0,149.39999389648438,-86.9110126,40.4279906,-0.930015996,0.014791816400671468,-0.003974379,0.36719972936852463,0.003472244,0.030436727842225612,2.3894538856247096,9.905940222508699,-0.301219782,-0.033455958,-116,-57.60156689,-19.09885571,-19.19413757,6.52361150324634E-5,9.637156804318278E-5,7.857987883238537E-5,3.80479016350311E-4,5.424705523889041E-4,7.959491419560701E-4,9.905940222508699,-0.301219782,-0.033455958,-0.021314418,0.015062129522845583,3.8400348230690053E-4,-100.8616683,39.10075534820557,-51.83389549,Classroom
361,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.930041,0.014733820873339779,-0.004013608,0.36713825788312743,0.003354602,0.030357844,2.389588548141776,9.910647420049871,-0.301797662,-0.032991333,-117.2222222,-57.60669079,-19.04297966,-19.24610962,-5.34E-05,-1.41E-04,-1.11E-04,0.00211475,-5.39E-04,5.218342706127074E-4,9.910647420049871,-0.301797662,-0.032991333,-0.021433029,0.014824907277321931,1.9422568747032325E-4,-100.8666699,39.15614330291748,-51.88647705,Classroom
362,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.93008835,0.014666422867008205,-0.004119344,0.36701981795644295,0.003104452,0.030310503,2.3898475679379065,9.920018334990566,-0.298969253,-0.032503476,-120,-57.61620667,-19.05749765,-19.29185961,1.7791658694159637E-5,-2.12E-04,-1.47E-04,0.004239814,0.001566494,-0.002767708,9.920018334990566,-0.298969253,-0.032503476,-0.021361862,0.014753740642545293,1.5864235312831635E-4,-100.8758199,39.14272315979004,-51.93295898,Classroom
363,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.930065464,0.014686375,-0.004078281,0.3670775205470048,0.003197413,0.030317307700617954,2.3897219804617076,9.913911421322128,-0.300456057,-0.031992387,-118.8888889,-57.60412853,-19.06213364,-19.26282358,-1.17E-04,4.698829266439693E-5,1.174707050757626E-5,-0.002006677,3.654334980707902E-4,5.282610833931428E-4,9.913911421322128,-0.300456057,-0.031992387,-0.021497124,0.015012746273826521,3.1717068430645246E-4,-100.8631319,39.13723331451416,-51.9035569,Classroom
364,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.930096361,0.014692952973967038,-0.004134748,0.36699823760291905,0.003094564,0.030371239011004133,2.3898936359627734,9.911666740491553,-0.300185991,-0.028089531,-105.5,-57.58570709,-19.04419964,-19.36457159,-1.60E-04,-2.95E-04,-1.11E-04,-0.002657853,0.001133777,0.00266041,9.911666740491553,-0.300185991,-0.028089531,-0.021539779,0.014670712787440969,1.9422568747032325E-4,-100.84532,39.155167236328126,-52.00518291,Classroom
365,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.930127998,0.014868114821757506,-0.004117994,0.36691117489222186,0.003251522,0.030685175897426975,2.3900759613629683,9.918964201,-0.306670422,-0.036685107,-121.3333333,-57.59266056,-19.08250776,-19.19987162,8.895834772259865E-5,2.268438116710597E-4,-2.54E-04,0.003867149,-0.002211645,-0.004381027,9.918964201,-0.306670422,-0.036685107,-0.021290696,0.015192602,5.189236027450816E-5,-100.8517866,39.11612731933594,-51.83901897,Classroom
366,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.930062539,0.014763078525734758,-0.004045409,0.36708219682128684,0.003315095,0.030435852145830406,2.389709139333188,9.916623689595935,-0.301260437,-0.035244768,-107.2222222,-57.56728493,-19.06310957,-19.19157568,-1.60E-04,-2.00E-04,2.4463545793251503E-4,4.42625249473794E-4,7.628500461578369E-4,-0.002306222,9.916623689595935,-0.301260437,-0.035244768,-0.021539779,0.014765601740806426,5.5005903428113E-4,-100.8277522,39.13686721801758,-51.83157711,Classroom
367,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.929981248,0.014535191197635479,-0.004015557,0.36729747172698235,0.003210114,0.029989188,2.389251232147217,9.952649593353271,-0.296830798,-0.030807592,-129.625,-57.54239674,-19.04493158,-19.2969836,5.337501225034589E-5,-4.60E-05,-1.71E-04,0.019790232760234942,0.001904092,-4.06E-05,9.952649593353271,-0.296830798,-0.030807592,-0.021326279,0.014919796162872638,1.3492011648232063E-4,-100.802132,39.155655479431154,-51.93661903,Classroom
368,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.929892343,0.014395917413159482,-0.003929416,0.367528904,0.0032754,0.029665964013598497,2.388754909478345,9.968069382084225,-0.293524419,-0.034269054,-121.1111111,-57.53544277,-19.04346764,-19.16302769,-1.25E-04,1.675382548111301E-4,-9.93E-05,0.007670097,0.001784231,3.719475047970281E-4,9.968069382084225,-0.293524419,-0.034269054,-0.021504195,0.015133296157622222,2.0608679759903875E-4,-100.7960323,39.15699729919434,-51.80266315,Classroom
369,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.929858224,0.014278557287185516,-0.003923196,0.36761988482428987,0.003203508,0.029442793499786877,2.388562005700417,9.968597949129864,-0.293053984,-0.029994496,-118.875,-57.49689095,-19.03687971,-19.28795568,1.7791665475634694E-5,1.4826864483359368E-6,1.4974655938398057E-4,0.001695364,2.5178680142152657E-4,0.001261063,9.968597949129864,-0.293053984,-0.029994496,-0.021361862,0.014967241,4.551701436443164E-4,-100.7573582,39.164439315795896,-51.9277132,Classroom
370,45,1.5,1,13.975000381469727,0.12789316475391388,133.21043395996094,149.39999389648438,-86.9110068,40.4279865,-0.929956349,0.014695045,-0.004233695,0.3673496006183254,0.002922112,0.030446087308589696,2.389140270288708,9.966338639120453,-0.305674381,-0.029387579,-102,-57.55837841,-19.02370359,-19.22610168,-6.58E-04,-0.001611629,-0.004013504,-5.41E-04,-0.001424349,4.056602698361989E-4,9.966338639120453,-0.305674381,-0.029387579,-0.022037946,0.013354129371011757,-0.00370808,-100.8184801,39.17688327789307,-51.86598095,Classroom
371,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930321371,0.015533153094278955,-0.00532033,0.3663775637311843,0.001483541,0.032806019,2.391236370049634,9.952068828842014,-0.323457931,-0.015823411,-115,-57.54788696,-18.87193567,-19.33016766,-2.67E-04,-2.24E-04,2.920798826239352E-4,-0.006807327,0.003156586,-0.001786279,9.952068828842014,-0.323457931,-0.015823411,-0.021646529,0.014741879508116291,5.975035041823839E-4,-100.8074998,39.32852901,-51.97041286,Classroom
372,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930430056,0.015670209352930006,-0.005429223,0.36609403559794795,0.001371237,0.033141343,2.3918453340346995,9.928831702297174,-0.334417291,-0.014452765,-118.5555556,-57.61962299,-18.87266762,-19.25440557,8.222943870350718E-5,9.397653439709057E-5,1.174708673855863E-5,-0.015047138,-0.004514616,-7.14E-04,9.928831702297174,-0.334417291,-0.014452765,-0.021297424,0.015059734515559215,3.1717066807547014E-4,-100.879602,39.32694320678711,-51.89477306,Classroom
373,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930493874,0.015836082860031752,-0.005458083,0.3659242394479733,0.001432966,0.033471491,2.3922068771806737,9.902316111962772,-0.333023412,-0.013430588,-110.875,-57.55459682,-18.89560368,-19.27880564,8.89583386806319E-5,-4.60E-05,1.927432084220995E-5,-0.012637361,-9.21E-04,8.541394875032231E-4,9.902316111962772,-0.333023412,-0.013430588,-0.021290695,0.014919796162872638,3.2469792205623343E-4,-100.814454,39.304983406066896,-51.91795284,Classroom
374,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930617938,0.015975943667072695,-0.005582781,0.36560059432844516,0.001291454,0.033823567,2.3929022978810432,9.904276310818867,-0.337460589,-0.014173989,-118,-57.55984303,-18.8912117,-19.27538961,1.3640278597696893E-4,-8.15E-05,-3.13E-04,-2.75E-04,-0.002217192,-0.001306368,9.904276310818867,-0.337460589,-0.014173989,-0.021243251,0.014884212822879403,-7.41E-06,-100.8201882,39.30888714,-51.91526897,Classroom
375,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930690974,0.016139897,-0.005625562,0.3654067837497563,0.001324698,0.034160355,2.393315757362588,9.906730077799084,-0.337556419,-0.01363967,-124.7777778,-57.6121809,-18.92598167,-19.24366959,-6.52E-05,2.5204910661627366E-5,-2.18E-04,0.001043523,0.001068606,-4.41E-04,9.906730077799084,-0.337556419,-0.01363967,-0.02144489,0.014990963,8.747568274893374E-5,-100.8721605,39.274849319458006,-51.88257309,Classroom
376,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930682614,0.016102692166578423,-0.005625567,0.3654297124413611,0.001298294,0.034091068,2.3932674648692305,9.908842508609478,-0.337569179,-0.013229548,-125.125,-57.55215687,-18.94306171,-19.38726364,5.337500320837914E-5,-5.78E-05,2.327743404572016E-4,0.001290729,4.226435156701838E-4,-1.42E-04,9.908842508609478,-0.337569179,-0.013229548,-0.021326279,0.014907935064611504,5.381979281082749E-4,-100.8118919,39.25813533782959,-52.02726498,Classroom
377,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930600684,0.015961252,-0.005568717,0.3656453562592997,0.001308518,0.03378585,2.3928060832532863,9.923868920039205,-0.33183281,-0.013151813,-120.3333333,-57.59266087,-18.93500975,-19.33638969,-1.13E-04,2.8614936287976007E-4,-1.82E-04,0.009609843,0.002777473,-7.84E-05,9.923868920039205,-0.33183281,-0.013151813,-0.021492334,0.015251907366282732,1.2305901765606356E-4,-100.8521519,39.265089149475095,-51.97541492,Classroom
378,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930549805,0.015782248,-0.005565135,0.3657827186352998,0.001189138,0.033449828,2.392515337582931,9.960632537175151,-0.332282918,-0.009504501,-118.125,-57.46651287,-18.95233364,-19.36518162,-2.08E-04,3.706601118325319E-5,-4.08E-04,0.017649151,8.118974352345883E-4,0.001908899,9.960632537175151,-0.332282918,-0.009504501,-0.021587223,0.015002823977288112,-1.02E-04,-100.7268581,39.24727718353272,-52.00469501,Classroom
379,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930468784,0.015701218038001685,-0.005484932,0.36599344333398687,0.001286665,0.033239988,2.3920622797845636,9.961982782604625,-0.32951549,-0.013686133,-116,-57.54276291,-18.92268772,-19.3269956,-3.14E-04,3.3359381187146586E-4,-1.71E-04,0.001946949,0.001893057,-6.32E-04,9.961982782604625,-0.32951549,-0.013686133,-0.021693973,0.015299351813579068,1.3492012552428738E-4,-100.8028635,39.27667911529541,-51.96833897,Classroom
380,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930388498,0.015674272,-0.005381489,0.3662002049024823,0.001466892,0.033113777275803016,2.391615705582702,9.960159181391152,-0.328914379,-0.013012425,-122.625,-57.45785091,-18.90219168,-19.2670936,-5.34E-05,4.2848269968266483E-4,-1.35E-04,-1.97E-04,0.001291855,0.001907008,9.960159181391152,-0.328914379,-0.013012425,-0.021433029,0.015394240681045843,1.7050346099654014E-4,-100.7172198,39.29729721069336,-51.90843697,Classroom
381,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930358773,0.015621108316386549,-0.005350198,0.3662784583866596,0.001488947,0.032991777,2.3914480094726267,9.955765613074442,-0.328728531,-0.012106405,-126.2222222,-57.56594288,-18.94513557,-19.2825876,-4.70E-05,4.1114722765856783E-4,7.048239618038329E-5,-0.00180923,-2.45E-05,0.002709821,9.955765613074442,-0.328728531,-0.012106405,-0.021426642,0.015376905230088877,3.7590598535294144E-4,-100.8260444,39.25288917541504,-51.92210098,Classroom
382,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.93043357,0.015670223749306017,-0.005420415,0.36608523969511386,0.001387352,0.033134915,2.3918640081164906,9.957377276374299,-0.33171956,-0.011920555,-104.5,-57.57545891,-18.93732754,-19.22414963,3.3211112146726946E-4,8.451041948610863E-5,2.5204872233268706E-5,3.1207371683954037E-4,-0.001569577,0.001970721,9.957377276374299,-0.33171956,-0.011920555,-0.021148362,0.015251907330114865,2.2980902068208434E-4,-100.8347055,39.26203945159912,-51.86488289,Classroom
383,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.93041256,0.015604841,-0.005407864,0.36614163870950345,0.001364812,0.033003954,2.3917441113481246,9.955155770755509,-0.328751763,-0.014243683,-98.88888889,-57.52861088,-18.89304167,-19.28856556,1.630901349979697E-5,-5.49E-05,3.024583515141485E-4,-8.47E-04,6.554890604852473E-5,-5.79E-04,9.955155770755509,-0.328751763,-0.014243683,-0.021516056,0.015216323999163596,4.5517014760017684E-4,-100.7885898,39.306813163757326,-51.92783504,Classroom
384,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930453394,0.015556510357023443,-0.005482825,0.36603876832619453,0.001186172,0.032969025,2.3919684724900327,9.952580053829452,-0.327938668,-0.011200385,-102.125,-57.50957893,-18.93439964,-19.30186363,2.060868043805138E-4,-1.73E-04,-2.08E-04,-0.00150687,4.6751800092678625E-4,6.84641003247025E-4,9.952580053829452,-0.327938668,-0.011200385,-0.021326279,0.015097712844754885,-5.49E-05,-100.7700465,39.26582122802734,-51.941987,Classroom
385,0,1.5,1,13.218999862670898,0.042320669,0,149.39999389648438,-86.9110056,40.4279905,-0.930496263,0.015595085973155152,-0.005520428,0.36592760248091616,0.001140485,0.033068512,2.392207465125519,9.943342924118042,-0.329910422,-0.013137517,-111.7777778,-57.57131073,-18.93134966,-19.26209162,2.416701488947333E-4,-1.62E-04,2.4315279239372722E-4,-0.004382745,-5.46E-04,-0.001590644,9.943342924118042,-0.329910422,-0.013137517,-0.021290695,0.015109573988225853,3.958645946961077E-4,-100.8314124,39.26752910614014,-51.90172699,Classroom
386,45,1.5,1,13.675999641418457,0,0,149.39999389648438,-86.9110023,40.4279905,-0.930480501,0.015614250403584785,-0.005494475,0.3659672517220951,0.001204257,0.033085135,2.3921210719543753,9.947733369845789,-0.330656727,-0.013221507,-124.2222222,-57.52800095,-18.90816967,-19.30930565,3.246979294028314E-4,-1.02E-04,1.0081945050471616E-4,9.700627002901244E-4,-0.001515961,-0.00111962,9.947733369845789,-0.330656727,-0.013221507,-0.021207667,0.015168879533783325,2.535312454604987E-4,-100.7877357,39.29302707672119,-51.948209,Classroom
387,45,1.5,1,13.675999641418457,0,0,149.39999389648438,-86.9110023,40.4279905,-0.930500399,0.015707973155726508,-0.005487127,0.3659127487719638,0.001284647,0.033254290704877634,2.3922356494422097,9.920692045711776,-0.332097067,-0.013662901,-99.125,-57.56862698,-18.89999563,-19.28441757,1.705034711687527E-4,-9.04E-05,1.2454167415288468E-4,-0.015198022,-0.001439536,-7.29E-04,9.920692045711776,-0.332097067,-0.013662901,-0.021361862,0.015180740677254292,2.7725347136915886E-4,-100.8287275,39.29985916137695,-51.92502895,Classroom
388,45,1.5,1,13.675999641418457,0,0,149.39999389648438,-86.9110023,40.4279905,-0.930622539,0.015894857822980696,-0.005597146,0.36559226617072393,0.001205087,0.033683134260976196,2.392922723177567,9.896670980360902,-0.336069617,-0.011734704,-110.3333333,-57.53251499,-18.9171978,-19.32382364,2.535312567629571E-4,-2.33E-04,2.194305687455587E-4,-0.011723805,-0.001984461,-1.11E-04,9.896670980360902,-0.336069617,-0.011734704,-0.021278834,0.015038407,3.7214236935257045E-4,-100.7927381,39.28241313934326,-51.96370285,Classroom
389,45,1.5,1,13.675999641418457,0,0,149.39999389648438,-86.9110023,40.4279905,-0.930629189,0.016001947689801455,-0.005570314,0.3655710733280732,0.001332661,0.033862915,2.3929647574057946,9.896740626362922,-0.33539591,-0.011943786,-98.125,-57.54935093,-18.90731564,-19.25525955,1.292176787571337E-4,1.4096473191434948E-4,-4.70E-05,-0.001799923,-2.20E-06,0.001442752,9.896740626362922,-0.33539591,-0.011943786,-0.021403148,0.015412146359897004,1.0572353774198116E-4,-100.8090859,39.290587158203124,-51.89538296,Classroom
390,45,1.5,1,13.675999641418457,0,0,149.39999389648438,-86.9110023,40.4279905,-0.931470218,0.016343058,-0.005737981,0.3634013148766119,0.001188515,0.034623592585614586,2.3976214927377053,9.904151370224444,-0.345225648,-0.013058888,-97.55555556,-57.55276684,-19.00833179,-19.23683771,-0.007740858,-6.67E-05,-9.90E-04,0.003871547,-0.00224238,-0.001237796,9.904151370224444,-0.345225648,-0.013058888,-0.029273224,0.015204462855692628,-8.38E-04,-100.81299,39.19249931335449,-51.87671715,Classroom
391,45,1.5,1,13.675999641418457,0,0,149.39999389648438,-86.9110023,40.4279905,-0.932017208,0.016548744755462537,-0.005831853,0.3619889993112064,0.001110828,0.035076749,2.400652149348583,9.907519905312547,-0.346779241,-0.013523514,-110.125,-57.57606873,-19.09007154,-19.17937569,2.0608679533854705E-4,-4.94E-04,-1.25E-04,0.002457258,9.074604626998161E-4,-0.002444045,9.907519905312547,-0.346779241,-0.013523514,-0.021326279,0.014777462793857728,2.8170122498266616E-5,-100.8361704,39.11002746582031,-51.819743,Classroom
392,45,1.5,1,13.675999641418457,0,0,149.39999389648438,-86.9110023,40.4279905,-0.931960361,0.016483294641942654,-0.005759658,0.36213946458205437,0.001203673,0.034902235,2.4003289116239084,9.936190327394355,-0.34352686,-0.013035656,-103.3333333,-57.51994884,-19.14350763,-19.23220161,1.7050347399436732E-4,-1.14E-04,-8.90E-05,0.015873862701712302,0.00296023,-0.001017658,9.936190327394355,-0.34352686,-0.013035656,-0.021361862,0.015157018426480224,6.375346079613398E-5,-100.7802942,39.05646953582764,-51.87208088,Classroom
