seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
284,5.930555912042127E-6,-1.87E-04,-6.38E-05,5.393630092583813E-4,-8.35E-07,-0.001423555,-0.938378458,0.012719438601176716,-0.004554407,0.34534521097118415,2.3775168865452462E-4,0.027020253241062164,2.4363090598467485,9.901758509,-0.267653475,-0.003859298,9.901758509,-0.267653475,-0.003859298,-103.4773482,38.842481269836426,-50.44956108,-60.21724701,-19.35847155,-17.81029163,-0.021373723,0.014931657333469506,2.4167015002497916E-4,-109.3333333,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
285,-2.97E-05,9.785419402336611E-5,-7.56E-05,0.002647428,2.1516379800815027E-4,-4.05E-05,-0.938356917,0.012720705995571267,-0.004506458,0.3454043344386573,3.3035193181718764E-4,0.026989490191624003,2.436181943393448,9.907617330551147,-0.267288643,-0.003152084,9.907617330551147,-0.267288643,-0.003152084,-103.3992677,38.87273738861084,-50.394417,-60.13928879,-19.32797157,-17.75514769,-0.021409306,0.015216324017247528,2.298090252030677E-4,-118.5,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
286,1.7791665475634694E-5,-6.82E-05,-1.47E-04,0.006088979,-2.71E-04,-8.90E-04,-0.93834951,0.012757485,-0.004459839,0.34542368048603095,4.438539876238651E-4,0.027026298,2.4361389794395967,9.916034189242762,-0.268141331,-0.005462257,9.916034189242762,-0.268141331,-0.005462257,-103.3920699,38.840285034179686,-50.36782108,-60.13233498,-19.35932571,-17.72806368,-0.021361862,0.015050268442668383,1.5864236217028307E-4,-118.7777778,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
287,4.151389138429489E-5,-4.45E-05,7.857988504873751E-5,0.019898016475936742,0.002681272,2.3037271836356631E-4,-0.938318041,0.012595913635150901,-0.004474354,0.3455148886129694,3.075012298952449E-4,0.026733041,2.4359479112532534,9.957130367316088,-0.26272844,-0.003441135,9.957130367316088,-0.26272844,-0.003441135,-103.4722239,38.89860126495361,-50.52715294,-60.21224487,-19.30039953,-17.88641964,-0.02133814,0.015073991,3.840034760905484E-4,-80.375,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
288,1.0081945050471616E-4,-1.16E-04,1.378854362574379E-4,0.006605556,-5.54E-04,8.21856892604417E-4,-0.938194726,0.012360892321878267,-0.004400233,0.3458590472786172,2.937903142100747E-4,0.026240570832369397,2.4352169615551107,9.965946632681542,-0.262350932,-0.002047257,9.965946632681542,-0.262350932,-0.002047257,-103.3615699,38.86139125823975,-50.48786911,-60.10159065,-19.34004957,-17.8467696,-0.021278834,0.015002823959204178,4.4330904312269055E-4,-75.11111111,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
289,2.9652777299718948E-5,-2.46E-04,4.2996547315993064E-5,-0.002155721,5.23137525447364E-4,-0.002990662,-0.938138553,0.012295216276735356,-0.004354807,0.3460142843931624,3.3792331282049277E-4,0.026085820537313675,2.4348862124878226,9.961695319240533,-0.259705471,-0.006414739,9.961695319240533,-0.259705471,-0.006414739,-103.4175681,38.85907341003418,-50.47749893,-60.15758869,-19.34139162,-17.83810768,-0.021350001,0.014872351796954002,3.484201428787873E-4,-64.25,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
290,9.397650137543678E-5,2.554986478151897E-4,-2.23E-04,-1.34E-04,-5.76E-04,9.851097196448022E-4,-0.938152559,0.012369554946557261,-0.004332451,0.3459739579031101,4.3022522605986945E-4,0.026209884,2.434970353658383,9.960583159067099,-0.261453624,-0.003162359,9.960583159067099,-0.261453624,-0.003162359,-103.4490434,38.865661239624025,-50.38124092,-60.18882069,-19.33346155,-17.74148363,-0.021285677,0.015271181661563996,8.222941127874386E-5,-67.22222222,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
291,1.8384723327330595E-4,1.482675145877507E-6,3.6324656487089914E-4,-0.003041508,-9.33E-04,-0.001122599,-0.938151864,0.012330754578692241,-0.004333252,0.3459772215884866,4.019565726020057E-4,0.026137617,2.4349641267535755,9.956262153,-0.261349082,-0.005206712,9.956262153,-0.261349082,-0.005206712,-103.4372099,38.84565334320068,-50.40661697,-60.1771088,-19.3550556,-17.76673761,-0.021195806,0.014967240646336843,6.686701638244309E-4,-112.3333333,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
292,2.4315279239372722E-4,2.6242713358036235E-4,1.9274325363193323E-5,-0.00273773,-1.10E-04,0.001696938,-0.938164063,0.012393742257240907,-0.004311862,0.3459421645090418,4.8472970335301265E-4,0.026241044414419573,2.4350372379265943,9.948584223256528,-0.261343273,-0.003208822,9.948584223256528,-0.261343273,-0.003208822,-103.3856042,38.89481910705567,-50.40820305,-60.12538082,-19.30357176,-17.7684457,-0.021136501,0.015228185088382763,3.246979175352501E-4,-119.375,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
293,6.52361150324634E-5,2.624271347106082E-4,-7.56E-05,0.001494472,-5.38E-04,6.322503560087056E-4,-0.938105152,0.012388353,-0.004229932,0.34610309849665005,6.392667752699655E-4,0.026174123046322932,2.4346924615137784,9.954008787581063,-0.261128384,-0.005810726,9.954008787581063,-0.261128384,-0.005810726,-103.435136,38.86822326660156,-50.44687706,-60.17540092,-19.33114353,-17.80711971,-0.021314417,0.015228185106466697,2.298090172913468E-4,-91.88888889,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
294,1.1268056232880041E-4,1.4381600968829057E-4,2.2091323089360902E-4,-0.002720694,-5.56E-04,6.66052934903543E-4,-0.93813927,0.012382882276495684,-0.004276946,0.3460102081298828,5.44642270045373E-4,0.026196463377151674,2.4348916382465546,9.948235007,-0.261108143,-0.004992716,9.948235007,-0.261108143,-0.004992716,-103.4323306,38.86675937652588,-50.44626686,-60.17271698,-19.33468159,-17.80760756,-0.021266973,0.015109573961099953,5.26336814023699E-4,-107.375,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
295,2.3129168056964296E-4,-4.60E-05,7.413215234477833E-6,-0.009468727,-0.001265731,-9.21E-04,-0.938201417,0.012505632590104654,-0.004308331,0.3458368558328129,5.658355703152427E-4,0.026448642238251215,2.4352596107038478,9.928044763583582,-0.264229763,-0.006414739,9.928044763583582,-0.264229763,-0.006414739,-103.4200079,38.85102138519287,-50.36416115,-60.15978497,-19.34810162,-17.72428165,-0.021148362,0.014919796217124439,3.12836804015797E-4,-93.77777778,0,1.5,1,13.081000328063965,0.021714181,0,149.39999389648438,-86.9110081,40.4279878,Classroom
296,1.6012500962513744E-4,6.419827192976564E-4,-1.63E-05,0.001699466,-0.001136065,0.001876442,-0.9381645,0.012618813075993246,-0.004201445,0.3459341502884059,8.475468889584096E-4,0.026586999,2.435047695937666,9.936442884426672,-0.265376808,-0.007367222,9.936442884426672,-0.265376808,-0.007367222,-103.4418455,38.903359260559085,-50.34988697,-60.18186676,-19.29649555,-17.70927565,-0.021219529,0.015607740711963292,2.891145894095953E-4,-90.875,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
297,1.1268056006830873E-4,-3.42E-04,-2.82E-05,-0.013241638,3.115528995550952E-5,-0.003476802,-0.938186615,0.012777824198953736,-0.004170318,0.3458685840217813,0.00101414,0.026863889280453468,2.4351836871174934,9.909099662188188,-0.267252735,-0.012753977,9.909099662188188,-0.267252735,-0.012753977,-103.467466,38.88017929077149,-50.43077305,-60.2078529,-19.32016365,-17.79089359,-0.021266973,0.014623268403438399,2.7725349453919864E-4,-104.2222222,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
298,6.52361150324634E-5,1.3195491086203352E-4,2.327743093754409E-4,-0.004613941,-0.002890304,0.003438499,-0.938267413,0.012781488582564211,-0.00427671,0.3456479554037446,8.106280928613274E-4,0.026944605416609247,2.4356563600521643,9.900724781,-0.269360974,-0.004951168,9.900724781,-0.269360974,-0.004951168,-103.5000393,38.867369194030765,-50.42613708,-60.24042671,-19.33297373,-17.78552572,-0.021314418,0.015097712835712918,5.381979591900356E-4,-89.875,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
299,7.048237603157759E-5,1.879530374515945E-4,-1.41E-04,-1.51E-04,0.002362414,-1.13E-04,-0.938317469,0.012781469,-0.004336874,0.34551139548420906,6.937941423250147E-4,0.026986296449859556,2.435948828091988,9.902063416045847,-0.265147399,-0.00697229,9.902063416045847,-0.265147399,-0.00697229,-103.4886943,38.817471237182616,-50.44065498,-60.22871468,-19.38299364,-17.80065359,-0.021309171,0.015153711007979628,1.6445887908608152E-4,-95.44444444,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
300,1.3640278597696893E-4,9.637156182683064E-5,-1.35E-04,0.003084849,-0.001455649,-3.11E-04,-0.938349656,0.012839900655219855,-0.00434766,0.3454216938574337,7.113645173093864E-4,0.027103500874731148,2.436139162304332,9.908495662281814,-0.270107278,-0.007436916,9.908495662281814,-0.270107278,-0.007436916,-103.4768601,38.87212711334229,-50.39551506,-60.21736893,-19.32833767,-17.75612364,-0.021243251,0.015062129540929517,1.7050345308481925E-4,-100.5555556,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
301,-2.97E-05,-5.78E-05,1.0230211095739771E-4,0.004831573,0.001173871,8.428241397498302E-4,-0.938400885,0.012775598193328935,-0.004448696,0.345283564,4.732578895925047E-4,0.027052668113152958,2.4364370790500085,9.915244380247247,-0.267037846,-0.003928992,9.915244380247247,-0.267037846,-0.003928992,-103.4614876,38.84089527130127,-50.50934109,-60.20114281,-19.35834957,-17.86885159,-0.021409306,0.014907935082695438,4.0772569747822524E-4,-106.875,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
302,1.0081945050471616E-4,3.098715870930515E-4,3.1135437752400496E-5,0.018769922,0.0036359,0.001999689,-0.938292051,0.012611134809631747,-0.00434132,0.34558657043188523,5.697872242732064E-4,0.026669596801105054,2.435791925,9.953262412432329,-0.26141297,-0.003743141,9.953262412432329,-0.26141297,-0.003743141,-103.4412357,38.85553539276123,-50.38124115,-60.18125683,-19.34395359,-17.74172762,-0.021278834,0.015275629544721066,3.365590287942114E-4,-93.33333333,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
303,1.1268056232880041E-4,1.9126047167782354E-4,1.0230210191543097E-4,0.008806655,-0.001078725,-2.57E-04,-0.938203517,0.012470478,-0.004250544,0.3458330712272126,6.498370533786461E-4,0.026342667006317853,2.4352671035285134,9.969097394209642,-0.263659145,-0.006580262,9.969097394209642,-0.263659145,-0.006580262,-103.4833256,38.84235904693603,-50.378069,-60.22334671,-19.3588376,-17.73782366,-0.021266973,0.015157018399354323,4.0772570652019196E-4,-113.625,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
304,-5.93E-06,-1.04E-05,1.141632210861132E-4,3.8541404946336466E-4,0.001255444,-0.00193376,-0.938143599,0.012370567687434478,-0.004194196,0.34599990925742585,6.911340536938492E-4,0.026116080925736612,2.4349120565988485,9.966065730863404,-0.259031761,-0.009016644,9.966065730863404,-0.259031761,-0.009016644,-103.4400159,38.87261516571045,-50.44492504,-60.18015877,-19.32723967,-17.8055337,-0.021385584,0.014955379557117674,4.1958681099767825E-4,-99,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
305,4.151389138429489E-5,1.200937973425805E-4,6.67187771805137E-5,-0.003472837,-5.76E-04,8.940781349117316E-4,-0.938147552,0.012367803350235651,-0.004194598,0.3459893010773705,6.881815599485581E-4,0.026111178479871704,2.4349347503439893,9.960199847,-0.260991902,-0.00625212,9.960199847,-0.260991902,-0.00625212,-103.3793819,38.827231369018556,-50.42040318,-60.11964691,-19.37372156,-17.7796698,-0.02133814,0.015085851791703585,3.721423603106037E-4,-103.75,45,1.5,1,13.31499958,0,0,149.39999389648438,-86.9110101,40.4279911,Classroom
306,2.550139064783031E-4,2.5204908966258603E-5,-8.75E-05,-0.00810475,-0.001178023,0.001900952,-0.938221874,0.012451099900944718,-0.004256351,0.3457838962379011,6.241532810059493E-4,0.026310357617811093,2.4353724127834284,9.945671516714745,-0.263047872,-0.004277461,9.945671516714745,-0.263047872,-0.004277461,-103.4450184,38.820033111572265,-50.43858112,-60.18516106,-19.3794556,-17.80004362,-0.02112464,0.014990962869985011,2.1794794785148165E-4,-89.88888889,0,1.5,1,13.059000015258789,0.024404595,0,149.39999389648438,-86.9110122,40.4279889,Classroom
307,6.52361150324634E-5,-8.15E-05,1.497465254766053E-4,-0.015075045,-0.00322585,-0.002654923,-0.938299597,0.012577798099989452,-0.004310268,0.3455677015110127,6.044913765418262E-4,0.026585588,2.4358321185250884,9.917128933286204,-0.267316621,-0.008459093,9.917128933286204,-0.267316621,-0.008459093,-103.4955254,38.814665145874024,-50.38270512,-60.23554699,-19.38592163,-17.74136158,-0.021314417,0.014884212868089237,4.551701775516917E-4,-83.375,0,1.5,1,13.059000015258789,0.024404595,0,149.39999389648438,-86.9110122,40.4279889,Classroom
308,7.048237603157759E-5,9.397654111335914E-5,-1.64E-04,-0.006859275,-0.001589729,-5.39E-04,-0.938368139,0.012794646935967298,-0.004328139,0.34537336316246253,7.153217531874991E-4,0.027005090163304254,2.436242637725977,9.903065292580614,-0.269340648,-0.008017698,9.903065292580614,-0.269340648,-0.008017698,-103.4545341,38.886767082214355,-50.4929932,-60.19443279,-19.31381954,-17.8529916,-0.021309171,0.015059734497649165,1.4096473863061803E-4,-100.6666667,0,1.5,1,13.059000015258789,0.024404595,0,149.39999389648438,-86.9110122,40.4279889,Classroom
309,7.709722685654765E-5,4.8927123572460364E-5,1.2602433234507453E-4,-3.96E-04,0.001367861,2.0048014132432567E-4,-0.938398866,0.012842062,-0.004356412,0.34528779260163167,6.925619345212591E-4,0.027113698079314047,2.436424751,9.905127099416788,-0.26734566,-0.006739977,9.905127099416788,-0.26734566,-0.006739977,-103.4936961,38.81905727386474,-50.44760921,-60.23371696,-19.3815295,-17.80724163,-0.021302556,0.015014685,4.314479233868854E-4,-98.55555556,0,1.5,1,13.059000015258789,0.024404595,0,149.39999389648438,-86.9110122,40.4279889,Classroom
310,-1.25E-04,-2.12E-04,-1.47E-04,0.002360048,-0.001740506,0.001361449,-0.938396669,0.012850003,-0.004345775,0.3452935048098703,7.181386197736324E-4,0.027121228,2.4364121770395815,9.909645589809973,-0.270574808,-0.005833957,9.909645589809973,-0.270574808,-0.005833957,-103.4115899,38.840651206970215,-50.46749504,-60.15185497,-19.35981352,-17.8276156,-0.021504195,0.014753740633503326,1.586423576492997E-4,-101.125,0,1.5,1,13.059000015258789,0.024404595,0,149.39999389648438,-86.9110122,40.4279889,Classroom
311,-2.19E-04,-5.56E-04,-0.002720643,0.003797957,0.001029723,-0.001193283,-0.938690379,0.013451459293154258,-0.004748343,0.3444651362386722,3.522419869007986E-4,0.028528523,2.4381748680929536,9.915012026296079,-0.28186812,-0.004765318,9.915012026296079,-0.28186812,-0.004765318,-103.4624635,38.89286739349365,-50.43321308,-60.20248508,-19.30723162,-17.79296755,-0.021599084,0.014409768318269149,-0.002415219,-94,0,1.5,1,13.045999526977539,0.035595111548900604,0,149.39999389648438,-86.9110101,40.4279893,Classroom
312,-0.001476708,-0.001184629,0.001501913,0.001916311,-6.80E-04,-4.86E-04,-0.938784705,0.013118617914761732,-0.0052458,0.3442139492451566,-8.19E-04,0.028246247544161326,2.438727761,9.921383218857848,-0.280999851,0.007555976,9.921383218857848,-0.280999851,0.007555976,-103.522122,38.901529464721676,-50.49726307,-60.26165497,-19.29856968,-17.85774967,-0.022856362,0.013781129382550716,0.001807337,-91,0,1.5,1,13.045999526977539,0.035595111548900604,0,149.39999389648438,-86.9110101,40.4279893,Classroom
313,-0.001346236,-2.71E-04,-3.37E-04,-0.002205376,-5.99E-04,2.0045134266024654E-4,-0.93898672,0.013256581979396852,-0.005528903,0.34365323677803705,-0.001272362,0.028699452,2.4399267793859094,9.914677904202389,-0.286158006,0.013793241841015585,9.914677904202389,-0.286158006,0.013793241841015585,-103.44514,38.817227325439454,-50.47408306,-60.18479465,-19.38238367,-17.83456963,-0.02272589,0.014694435,-3.11E-05,-68.77777778,0,1.5,1,13.045999526977539,0.035595111548900604,0,149.39999389648438,-86.9110101,40.4279893,Classroom
314,-0.00650582,0.001590872,-0.001131254,2.7526929540541565E-5,1.697844093285718E-4,-0.003482418,-0.939101046,0.013614030048540495,-0.005542659,0.34332633828653875,-0.001062595,0.029379903022380707,2.4406166979410115,9.915886064177577,-0.290411427,0.005836861,9.915886064177577,-0.290411427,0.005836861,-103.4728341,38.70864730834961,-50.447365,-60.21248882,-19.49023167,-17.80736362,-0.027885474,0.01655663,-8.26E-04,-90.75,0,1.5,1,13.045999526977539,0.035595111548900604,0,149.39999389648438,-86.9110101,40.4279893,Classroom
315,-7.06E-04,-3.31E-04,7.428020901200406E-4,0.001412669,8.405279187322821E-4,-4.98E-04,-0.939032046,0.013866240312390535,-0.005285505,0.34350809657457965,-4.01E-04,0.029676832,2.440218150037006,9.918749364834387,-0.293820617,0.003658928,9.918749364834387,-0.293820617,0.003658928,-103.4645379,38.60287334442139,-50.3667231,-60.20431507,-19.59624962,-17.72635561,-0.02208539,0.014635129474573632,0.001048226,-96.88888889,0,1.5,1,13.045999526977539,0.035595111548900604,0,149.39999389648438,-86.9110101,40.4279893,Classroom
